code_insee,population,superficie,densite
36204,322,49.15,6.551373346897254
36205,102,18.01,5.6635202665186
36207,606,34.07,17.78690930437335
36208,774,26.03,29.734921244717633
36209,263,24.9,10.562248995983936
36210,299,18.3,16.33879781420765
36211,454,31.72,14.312736443883985
36212,158,22.2,7.117117117117117
36213,255,12.86,19.828926905132192
36214,300,22.69,13.221683561040106
36215,492,33.06,14.882032667876587
36216,63,6.77,9.30576070901034
36217,98,8.08,12.128712871287128
36218,147,13.02,11.290322580645162
36219,650,42.17,15.413801280531183
36220,889,34.21,25.986553639286758
36221,386,30.94,12.475759534583064
36222,235,16.65,14.114114114114116
36223,141,14.77,9.546377792823291
36224,1127,25.82,43.64833462432223
36225,184,22.26,8.265947888589398
36226,351,17.97,19.53255425709516
36227,246,19.02,12.933753943217665
36228,2303,41.59,55.37388795383505
36229,951,46.9,20.2771855010661
36230,1935,29.8,64.93288590604027
36231,969,63.09,15.359010936757013
36232,1066,96.45,11.052358735095904
36233,760,17.08,44.496487119437944
36234,335,9.84,34.04471544715447
36235,377,18.84,20.010615711252655
36236,315,38.74,8.13113061435209
36237,704,49.08,14.343928280358599
36238,99,9.71,10.1956745623069
36239,464,37.51,12.370034657424688
36240,291,21.26,13.687676387582313
36241,2679,57.77,46.373550285615366
36242,106,18.15,5.8402203856749315
36243,313,24.03,13.025384935497295
36244,873,73.79,11.830871391787504
36246,168,24.53,6.848756624541378
36247,1234,44.41,27.786534564287326
36248,229,14.98,15.287049399198931
37001,1140,30.27,37.661050545094156
37002,1753,48.85,35.885363357215965
37003,12569,40.65,309.2004920049201
37004,426,7.99,53.31664580725907
37005,507,17.31,29.289428076256502
37006,2660,20.97,126.8478779208393
37007,166,14.53,11.42463867859601
37008,2760,34.47,80.06962576153177
37009,430,20.72,20.752895752895753
37010,2209,34.05,64.87518355359765
37011,1933,12.58,153.65659777424483
37012,549,33.28,16.49639423076923
37013,469,32.8,14.29878048780488
37014,3468,27.34,126.8471104608632
37015,3089,22.85,135.18599562363238
37016,358,13.89,25.7739380849532
37018,8083,26.16,308.9831804281346
37019,458,30.71,14.913708889612504
37020,1754,3.88,452.0618556701031
37021,1742,55.49,31.393043791674174
37022,2685,18.83,142.59160913436008
37023,242,19.25,12.571428571428571
37024,917,20.08,45.66733067729084
37025,684,7.24,94.47513812154696
37026,519,46.88,11.070819112627985
37027,5264,30.8,170.9090909090909
37028,733,65.56,11.180597925564369
37029,327,19.01,17.201472908995264
37030,796,20.1,39.601990049751244
37031,3808,32.95,115.56904400606979
37032,274,14.67,18.677573278800274
37033,204,27.54,7.407407407407407
37034,306,15.79,19.379354021532617
37035,287,15.67,18.3152520740268
37036,198,11.84,16.722972972972972
37037,210,11.63,18.056749785038694
37038,738,12.71,58.064516129032256
37039,484,14.54,33.287482806052274
37040,256,14.27,17.939733707077785
37041,325,18.06,17.995570321151718
37042,185,5.77,32.06239168110919
37043,1043,22.98,45.387293298520454
37044,369,36.7,10.054495912806539
37045,1050,17.8,58.98876404494382
37046,426,49.2,8.658536585365853
37047,1237,12.3,100.5691056910569
37048,322,17.88,18.008948545861298
37049,1248,28.39,43.95914054244452
37050,11956,19.4,616.2886597938145
37051,818,16.18,50.55624227441286
37052,1131,15.04,75.19946808510639
37053,117,14.58,8.024691358024691
37054,3529,18.47,191.06659447753114
37055,806,28.71,28.073841866945315
37056,567,5.25,108.0
37057,681,28.5,23.894736842105264
37058,1448,19.17,75.53468961919666
37059,1318,14.13,93.27671620665251
37060,1330,8.46,157.21040189125293
37061,490,51.71,9.475923419067879
37062,1720,19.8,86.86868686868686
37063,4895,3.51,1394.5868945868947
37064,219,19.15,11.436031331592691
37065,551,21.34,25.820056232427365
37066,559,23.17,24.12602503236944
37067,1812,46.26,39.16990920881972
37068,722,33.54,21.526535480023853
37069,232,24.87,9.328508242862886
37070,345,4.33,79.67667436489607
37071,131,15.17,8.635464733025708
37072,8063,39.02,206.63762173244487
37073,580,11.8,49.152542372881356
37074,2085,28.04,74.35805991440799
37075,467,21.79,21.431849472234973
37076,386,8.77,44.01368301026226
37077,3822,20.11,190.05469915464943
37078,417,13.86,30.08658008658009
37079,1782,22.88,77.88461538461539
37080,204,13.29,15.349887133182845
37081,1398,35.62,39.24761370016845
37082,458,41.19,11.119203690216073
37083,1800,6.07,296.54036243822077
37084,545,21.26,25.634995296331137
37085,798,24.77,32.21639079531692
37086,491,25.71,19.0976273823415
37087,244,15.66,15.581098339719029
37088,108,12.05,8.962655601659751
37089,642,38.21,16.80188432347553
37090,110,7.5,14.666666666666666
37091,2410,15.04,160.23936170212767
37092,653,15.89,41.095028319697924
37093,529,14.54,36.382393397524076
37094,563,25.81,21.81325067803177
37095,345,8.91,38.72053872053872
37096,628,10.27,61.14897760467381
37097,670,27.27,24.56912357902457
37098,734,18.51,39.654240950837384
37099,967,22.87,42.28246611281154
37100,403,14.52,27.75482093663912
37101,152,21.08,7.2106261859582546
37103,144,10.53,13.675213675213676
37104,6161,35.85,171.8549511854951
37105,259,17.55,14.757834757834758
37106,323,15.76,20.49492385786802
37107,234,20.87,11.212266411116435
37108,707,19.63,36.01630157921549
37109,10585,31.83,332.5479107759975
37110,1386,12.91,107.35863671572424
37111,1496,63.12,23.70088719898606
37112,376,21.06,17.853751187084523
37113,871,39.55,22.02275600505689
37114,174,5.27,33.017077798861486
37115,3331,38.08,87.47373949579833
37116,553,32.6,16.96319018404908
37117,869,29.59,29.36802973977695
37118,1411,23.82,59.23593618807725
37119,1517,3.48,435.91954022988506
37121,249,14.76,16.869918699186993
37122,38750,32.41,1195.618636223388
37123,4349,64.55,67.3741285824942
37124,2501,11.19,223.50312779267205
37125,492,19.83,24.81089258698941
37126,340,16.36,20.78239608801956
37127,326,11.15,29.237668161434975
37128,1306,10.0,130.6
37129,1060,27.7,38.26714801444044
37130,2115,29.72,71.16419919246299
37131,1263,14.39,87.76928422515635
37132,6165,27.06,227.82705099778272
37133,466,74.13,6.286253878321867
37134,678,18.02,37.62486126526082
37136,527,28.87,18.25424315898857
37137,138,12.6,10.952380952380953
37138,859,9.36,91.77350427350427
37139,5093,34.01,149.75007350779183
37140,251,20.3,12.364532019704432
37141,957,40.68,23.525073746312685
37142,563,15.67,35.92852584556477
37143,1358,39.58,34.31025770591208
37144,531,21.35,24.8711943793911
37145,241,10.99,21.929026387625115
37146,218,14.6,14.931506849315069
37147,563,10.99,51.228389444949954
37148,613,30.83,19.883230619526437
37149,479,23.81,20.11759764804704
37150,1416,34.18,41.42773551784669
37151,3294,6.87,479.47598253275106
37152,2057,10.34,198.93617021276597
37153,4678,39.42,118.67072552004058
37154,4602,6.5,708.0
37155,642,33.91,18.93246829843704
37156,10895,24.55,443.78818737270876
37157,316,0.98,322.44897959183675
37158,766,25.09,30.530091669988042
37159,7896,27.28,289.44281524926686
37160,349,14.62,23.871409028727772
37161,809,14.5,55.793103448275865
37162,466,23.71,19.65415436524673
37163,3525,22.32,157.93010752688173
37165,436,18.82,23.16684378320935
37166,784,16.63,47.14371617558629
37167,2127,39.0,54.53846153846154
37168,287,22.0,13.045454545454545
37169,927,6.89,134.54281567489116
37170,1077,47.5,22.673684210526314
37171,1131,17.47,64.73955352032056
37172,4221,7.73,546.0543337645537
37173,714,63.31,11.277839203917232
37174,809,9.65,83.83419689119171
37175,1239,40.24,30.790258449304172
37176,1179,13.74,85.80786026200873
37177,712,65.88,10.807528840315726
37178,620,34.61,17.91389771742271
37179,2530,14.07,179.81520966595593
37180,632,18.74,33.72465314834579
37181,235,25.97,9.048902579899885
37182,1451,17.61,82.39636570130608
37183,1452,28.94,50.17277125086385
37184,328,32.05,10.234009360374415
37185,1692,10.61,159.4721960414703
37186,1215,5.74,211.6724738675958
37187,359,11.01,32.606721162579476
37188,900,14.07,63.96588486140725
37189,1008,12.0,84.0
37190,164,8.48,19.339622641509433
37191,228,14.73,15.478615071283095
37192,1302,22.44,58.021390374331546
37193,1141,21.31,53.54293758798686
37194,1755,29.72,59.05114401076716
37195,10372,8.17,1269.5226438188495
37196,1653,5.09,324.75442043222006
37197,511,13.97,36.57838224767359
37198,315,23.96,13.146911519198664
37199,462,13.1,35.267175572519086
37200,984,18.92,52.00845665961945
37201,695,3.66,189.89071038251365
37202,530,18.03,29.39545202440377
37203,3162,16.78,188.43861740166864
37204,1343,18.19,73.83177570093457
37205,1411,28.29,49.87628137150937
37206,1766,24.23,72.8848534874123
37207,341,15.19,22.448979591836736
37208,15075,13.25,1137.7358490566037
37210,847,35.25,24.02836879432624
37211,2628,51.16,51.36825645035184
37212,785,15.49,50.67785668173015
37213,1092,18.27,59.770114942528735
37214,16884,13.5,1250.6666666666667
37216,1543,62.65,24.628890662410218
37217,1634,21.11,77.40407389862625
37218,574,29.22,19.644079397672826
37219,1029,4.74,217.0886075949367
37220,360,13.36,26.94610778443114
37221,618,32.99,18.732949378599574
37222,752,21.34,35.23898781630741
37223,327,13.86,23.593073593073594
37224,920,31.62,29.095509171410498
37225,3169,18.44,171.85466377440346
37226,4147,40.41,102.62311309081912
37228,1101,36.45,30.205761316872426
37229,243,12.77,19.028974158183242
37230,982,18.55,52.93800539083558
37231,1650,47.77,34.54050659409671
37232,1887,44.15,42.74065685164213
37233,15898,11.28,1409.3971631205675
37234,491,27.23,18.031582813073815
37236,610,6.49,93.99075500770415
37237,1281,4.75,269.6842105263158
37238,526,24.08,21.843853820598007
37240,687,25.98,26.443418013856814
37241,1328,17.61,75.41169789892108
37242,1560,21.31,73.20506804317222
37243,3252,16.46,197.56986634264882
37244,256,10.57,24.219489120151373
37245,2162,35.66,60.62815479528884
37246,207,23.54,8.793542905692439
37247,609,28.59,21.30115424973767
37248,378,15.73,24.030514939605848
37249,1409,48.34,29.147703764997928
37250,2785,43.43,64.12618005986646
37251,897,24.41,36.747234739860716
37252,394,26.18,15.049656226126814
37253,180,14.44,12.465373961218837
37254,1703,40.94,41.597459697117735
37255,264,5.22,50.57471264367816
37256,290,9.8,29.591836734693874
37257,1786,33.75,52.91851851851852
37258,291,6.92,42.052023121387286
37259,459,14.76,31.097560975609756
37260,514,13.45,38.21561338289963
37261,137850,34.67,3976.059994231324
37262,291,9.38,31.023454157782513
37263,2443,16.39,149.0543014032947
37264,1318,14.72,89.53804347826086
37265,237,11.07,21.40921409214092
37266,6511,26.58,244.95861550037623
37267,4590,13.86,331.16883116883116
37268,127,8.44,15.047393364928912
37269,472,39.63,11.910169063840524
37270,2769,25.91,106.86993438826708
37271,1039,12.47,83.31996792301523
37272,1136,17.8,63.82022471910112
37273,5593,8.0,699.125
37274,306,12.36,24.75728155339806
37275,121,16.47,7.346690953248331
37276,1321,35.49,37.221752606367986
37277,583,34.62,16.83997689196996
37278,1077,11.95,90.1255230125523
37279,752,29.83,25.209520616828698
37280,238,21.95,10.842824601366743
37281,3294,22.92,143.71727748691097
37282,1337,55.42,24.1248646697943
38001,6439,27.41,234.91426486683693
38002,1063,16.15,65.82043343653251
38003,1170,7.96,146.98492462311557
38004,1285,9.86,130.32454361054766
38005,942,44.75,21.050279329608937
38006,3999,25.63,156.02809207959424
38008,27,4.83,5.590062111801243
38009,1036,5.03,205.96421471172962
38010,710,13.27,53.50414468726451
38011,1130,8.82,128.11791383219955
38012,2880,9.82,293.27902240325864
38013,3475,15.09,230.28495692511598
38015,1828,14.15,129.18727915194347
38017,1643,12.34,133.14424635332253
38018,367,5.07,72.38658777120315
38019,1476,7.05,209.36170212765958
38020,181,11.21,16.146297948260482
38022,7777,41.56,187.12704523580365
38023,204,8.41,24.25683709869203
38026,1119,14.61,76.59137577002053
38027,1983,11.13,178.16711590296495
38029,1969,8.43,233.570581257414
38030,1871,11.22,166.75579322638146
38031,21,6.36,3.30188679245283
38032,583,8.69,67.08860759493672
38033,633,8.79,72.01365187713311
38034,5005,18.46,271.1267605633803
38035,1111,11.27,98.58030168589175
38036,96,2.1,45.714285714285715
38037,1000,16.79,59.55926146515783
38038,599,6.51,92.01228878648234
38039,3022,7.67,394.0026075619296
38040,148,25.46,5.813040062843676
38041,104,4.65,22.36559139784946
38042,1031,14.08,73.22443181818181
38043,1585,6.71,236.2146050670641
38044,1488,15.51,95.93810444874275
38045,2304,6.17,373.419773095624
38046,1005,11.04,91.03260869565219
38047,152,4.26,35.68075117370892
38048,1102,9.43,116.86108165429481
38049,313,13.48,23.219584569732937
38050,634,11.2,56.60714285714286
38051,1381,15.85,87.12933753943219
38052,3285,35.75,91.8881118881119
38053,29389,24.37,1205.9499384489125
38054,1525,17.51,87.09308966304968
38055,633,11.67,54.24164524421594
38056,92,0.89,103.37078651685393
38057,664,2.78,238.84892086330936
38058,2212,8.26,267.79661016949154
38059,2533,9.7,261.13402061855675
38060,145,3.94,36.80203045685279
38061,3323,11.53,288.20468343451864
38062,763,7.71,98.96238651102465
38063,446,6.69,66.66666666666666
38064,3172,14.35,221.0452961672474
38065,2157,18.14,118.90848952590959
38066,173,5.2,33.26923076923077
38067,1731,13.7,126.35036496350365
38068,1306,6.61,197.57942511346442
38069,1452,14.43,100.62370062370063
38070,1231,4.83,254.8654244306418
38071,3255,8.92,364.9103139013453
38072,2699,11.65,231.67381974248926
38073,200,81.4,2.457002457002457
38074,365,5.83,62.60720411663808
38075,2975,30.28,98.24966974900924
38076,1905,9.04,210.73008849557525
38077,763,11.22,68.00356506238859
38078,568,27.71,20.498015156983037
38080,769,5.53,139.05967450271248
38081,1990,11.0,180.9090909090909
38082,1950,7.52,259.3085106382979
38083,444,11.26,39.4316163410302
38084,1407,5.23,269.0248565965583
38085,10194,8.65,1178.4971098265896
38086,400,9.45,42.32804232804233
38087,6338,7.91,801.2642225031606
38089,222,5.17,42.94003868471954
38090,268,18.27,14.668856048166393
38091,750,8.82,85.03401360544217
38092,95,12.3,7.723577235772357
38093,437,4.62,94.58874458874459
38094,2006,31.84,63.00251256281407
38095,2461,22.81,107.89127575624727
38097,4961,8.24,602.0631067961165
38098,729,10.13,71.964461994077
38099,735,16.62,44.22382671480144
38100,2476,8.44,293.3649289099526
38101,1036,8.55,121.16959064327484
38102,641,6.79,94.40353460972018
38103,304,62.48,4.865556978233035
38104,1404,9.66,145.3416149068323
38105,2428,17.53,138.50541928123215
38106,354,8.92,39.68609865470852
38107,1687,7.41,227.66531713900133
38108,126,10.63,11.853245531514581
38109,1034,8.2,126.09756097560977
38110,2300,13.03,176.5157329240215
38111,7927,24.12,328.64842454394693
38112,98,15.58,6.290115532734275
38113,535,20.88,25.622605363984675
38114,1496,6.83,219.03367496339678
38115,736,16.26,45.26445264452644
38116,39,1.8,21.666666666666668
38117,628,12.52,50.15974440894569
38118,1635,13.23,123.58276643990929
38120,710,18.55,38.274932614555254
38124,2281,12.0,190.08333333333334
38126,4101,6.5,630.9230769230769
38127,162,13.92,11.637931034482758
38128,431,11.22,38.41354723707665
38129,362,39.34,9.201830198271479
38130,4817,27.93,172.4668814894379
38131,2023,24.31,83.21678321678323
38132,72,9.83,7.3245167853509665
38133,5318,7.05,754.3262411347517
38134,927,13.73,67.51638747268754
38135,1287,32.08,40.11845386533666
38136,568,3.64,156.04395604395603
38137,431,5.43,79.37384898710866
38138,3437,6.14,559.7719869706841
38139,1501,28.99,51.776474646429804
38140,8193,14.21,576.5657987332863
38141,761,7.32,103.96174863387978
38144,2837,13.72,206.77842565597666
38146,820,9.74,84.18891170431212
38147,881,8.45,104.26035502958581
38148,3218,13.32,241.5915915915916
38149,1690,2.99,565.2173913043478
38150,6670,5.29,1260.8695652173913
38151,36970,7.86,4703.562340966921
38152,1464,16.28,89.92628992628993
38153,441,20.64,21.36627906976744
38154,223,21.66,10.295475530932595
38155,1877,10.55,177.91469194312796
38156,968,7.95,121.76100628930817
38157,3620,20.69,174.9637506041566
38158,10112,4.5,2247.1111111111113
38159,540,5.58,96.77419354838709
38160,2337,28.44,82.17299578059071
38161,1096,10.79,101.57553290083412
38162,1471,7.67,191.78617992177314
38163,411,78.6,5.229007633587787
38166,454,2.85,159.2982456140351
38167,546,4.94,110.52631578947367
38169,23049,6.74,3419.73293768546
38170,3404,5.5,618.9090909090909
38171,332,9.22,36.00867678958785
38172,1641,11.82,138.83248730964468
38173,245,14.54,16.850068775790923
38174,1093,11.8,92.62711864406779
38175,3360,6.43,522.5505443234837
38176,2120,12.65,167.5889328063241
38177,101,9.09,11.11111111111111
38179,7140,6.93,1030.3030303030303
38180,1013,14.29,70.88873337998601
38181,2488,14.36,173.2590529247911
38182,3084,12.9,239.06976744186045
38183,510,3.73,136.72922252010724
38184,1626,7.2,225.83333333333331
38185,158240,18.13,8728.0750137893
38186,368,81.13,4.535929988906693
38187,1794,28.48,62.991573033707866
38188,1370,7.73,177.23156532988355
38189,4708,13.95,337.4910394265233
38190,1161,8.73,132.98969072164948
38191,1298,14.16,91.66666666666667
38192,208,3.35,62.08955223880597
38193,16717,9.11,1835.0164654226126
38194,2148,15.54,138.22393822393823
38195,751,17.19,43.688190808609654
38197,1815,10.52,172.52851711026616
38198,1086,6.31,172.10776545166402
38199,2171,9.25,234.7027027027027
38200,3797,13.26,286.34992458521873
38203,467,6.72,69.49404761904762
38204,192,23.65,8.118393234672306
38205,2673,38.67,69.1233514352211
38206,989,25.33,39.04461113304382
38207,152,41.4,3.671497584541063
38208,148,14.8,10.0
38209,239,7.6,31.447368421052634
38210,898,6.39,140.5320813771518
38211,351,5.94,59.090909090909086
38212,1269,46.54,27.26686721100129
38213,592,8.12,72.9064039408867
38214,2178,6.77,321.7134416543575
38215,2355,18.96,124.20886075949366
38216,55,14.1,3.900709219858156
38217,71,11.97,5.931495405179615
38218,1175,9.5,123.6842105263158
38219,633,10.69,59.214218896164645
38221,138,6.6,20.90909090909091
38222,746,10.46,71.31931166347992
38223,1872,8.57,218.43640606767795
38224,88,12.51,7.034372501998401
38225,3068,77.89,39.388881756323016
38226,1406,28.29,49.69954047366561
38228,476,15.64,30.434782608695652
38229,18221,12.32,1478.9772727272727
38230,1047,3.43,305.2478134110787
38231,1027,8.54,120.25761124121782
38232,639,13.88,46.03746397694524
38235,454,9.65,47.04663212435233
38236,1743,29.34,59.40695296523518
38237,190,14.6,13.013698630136986
38238,1968,18.04,109.0909090909091
38239,7495,20.06,373.629112662014
38240,737,14.38,51.251738525730175
38241,15,11.02,1.3611615245009074
38242,1449,5.45,265.8715596330275
38243,247,14.99,16.47765176784523
38244,797,8.17,97.55201958384333
38245,272,8.78,30.979498861047837
38246,1155,8.83,130.80407701019251
38247,3516,8.66,406.00461893764435
38248,520,14.59,35.64084989718986
38249,5457,6.38,855.3291536050157
38250,588,4.9,119.99999999999999
38252,337,1.96,171.9387755102041
38253,1942,56.72,34.238363892806774
38254,496,10.72,46.26865671641791
38255,140,5.82,24.054982817869416
38256,1843,12.26,150.326264274062
38257,447,9.37,47.70544290288154
38258,83,5.31,15.630885122410547
38259,999,16.48,60.61893203883495
38260,523,8.32,62.86057692307692
38261,4492,8.03,559.4022415940225
38263,373,6.27,59.48963317384371
38264,138,19.45,7.095115681233933
38265,1707,9.78,174.5398773006135
38266,451,14.64,30.806010928961747
38267,790,10.72,73.69402985074626
38268,261,5.29,49.338374291115315
38269,4899,8.33,588.1152460984393
38270,1856,4.22,439.81042654028437
38271,859,6.07,141.5156507413509
38272,403,8.22,49.02676399026764
38273,465,12.13,38.33470733718054
38275,310,13.16,23.556231003039514
38276,2648,6.09,434.8111658456486
38277,543,4.79,113.36116910229644
38278,499,8.38,59.546539379474936
38279,1121,4.53,247.46136865342163
38280,524,7.88,66.49746192893402
38281,2242,16.86,132.97746144721233
38282,884,12.0,73.66666666666667
38283,106,18.83,5.629314922995221
38284,859,12.15,70.69958847736625
38285,160,11.6,13.793103448275863
38286,9,11.01,0.8174386920980926
38287,1063,13.69,77.64791818845873
38288,1684,14.3,117.76223776223776
38289,213,16.81,12.671029149315885
38290,858,9.74,88.09034907597535
38291,1119,14.32,78.14245810055866
38292,2526,21.24,118.92655367231639
38294,653,7.99,81.72715894868585
38295,726,12.83,56.586126266562744
38296,918,6.68,137.4251497005988
38297,1873,26.14,71.65263963274674
38298,6444,7.41,869.6356275303643
38299,136,34.73,3.9159228332853444
38300,368,12.16,30.263157894736842
38301,172,15.93,10.797237915881984
38303,584,3.31,176.43504531722053
38304,1506,11.48,131.18466898954702
38307,523,18.76,27.878464818763323
38308,279,6.1,45.73770491803279
38309,2120,2.56,828.125
38310,1180,14.03,84.10548823948682
38311,717,19.16,37.421711899791234
38313,294,2.9,101.37931034482759
38314,7349,15.58,471.69448010269576
38315,3546,7.36,481.79347826086956
38316,6028,2.51,2401.5936254980084
38317,10879,5.6,1942.6785714285716
38318,5329,8.76,608.3333333333334
38319,795,2.9,274.1379310344828
38320,1790,15.8,113.29113924050633
38321,168,16.03,10.480349344978166
38322,95,25.68,3.6993769470404985
38323,1156,10.1,114.45544554455446
38324,711,21.76,32.674632352941174
38325,513,20.37,25.184094256259204
38326,373,8.2,45.487804878048784
38328,901,18.09,49.8065229408513
38329,72,8.1,8.88888888888889
38330,102,4.75,21.473684210526315
38331,1008,4.95,203.63636363636363
38332,3388,5.06,669.5652173913044
38333,331,34.63,9.558186543459428
38334,1314,29.55,44.46700507614213
38335,1050,11.62,90.36144578313254
38336,2006,18.4,109.0217391304348
38337,6645,10.93,607.9597438243367
38338,734,18.45,39.78319783197832
38339,2150,20.14,106.7527308838133
38340,1970,1.03,1912.621359223301
38341,1094,10.62,103.01318267419963
38342,316,14.25,22.17543859649123
38343,1636,17.11,95.6165984804208
38344,8460,11.62,728.0550774526679
38345,608,11.82,51.438240270727576
38346,394,5.48,71.8978102189781
38347,1123,67.31,16.68399940573466
38348,4732,20.81,227.39067755886595
38349,2274,10.23,222.2873900293255
38350,557,26.85,20.74487895716946
38351,1110,9.7,114.43298969072166
38352,2131,6.11,348.772504091653
38353,880,3.56,247.19101123595505
38354,414,4.99,82.96593186372745
38355,123,29.7,4.141414141414142
38356,321,10.42,30.806142034548945
38357,2761,8.89,310.5736782902137
38358,730,7.67,95.17601043024771
38359,1197,36.22,33.04803975704031
38360,418,10.76,38.847583643122675
38361,77,6.67,11.544227886056971
38362,1173,11.93,98.32355406538139
38363,920,7.98,115.28822055137844
38364,428,12.1,35.37190082644628
38365,828,21.76,38.05147058823529
38366,259,35.97,7.200444815123714
38368,1084,5.44,199.26470588235293
38369,983,9.21,106.73181324647122
38370,656,15.18,43.21475625823452
38372,718,3.81,188.45144356955382
38373,1143,5.67,201.5873015873016
38374,3731,27.16,137.37113402061857
38375,106,123.47,0.8585081396290597
38376,813,23.54,34.53695836873407
38377,3446,9.24,372.94372294372295
38378,3680,7.16,513.9664804469273
38379,263,15.3,17.18954248366013
38380,311,7.2,43.19444444444444
38381,2124,14.63,145.18113465481886
38382,16015,10.88,1471.9669117647059
38383,2572,12.84,200.31152647975077
38384,3207,18.62,172.23415682062299
38386,2390,16.73,142.85714285714286
38387,497,6.93,71.71717171717172
38388,2592,14.62,177.29138166894666
38389,3466,24.65,140.60851926977688
38390,536,13.15,40.760456273764255
38391,241,13.33,18.079519879969993
38392,604,7.52,80.31914893617022
38393,1575,13.75,114.54545454545455
38394,1874,16.42,114.12911084043847
38395,2397,36.91,64.94175020319697
38396,812,14.58,55.69272976680384
38397,7046,14.9,472.8859060402684
38398,981,7.85,124.96815286624205
38399,4655,26.87,173.24153330852252
38400,3563,6.43,554.1213063763608
38401,1661,7.48,222.05882352941174
38402,530,10.73,49.39422180801491
38403,289,17.48,16.533180778032037
38404,292,4.59,63.6165577342048
38405,1237,17.39,71.1328349626222
38406,156,9.17,17.011995637949838
38407,988,27.73,35.62928236566895
38408,2682,13.95,192.25806451612905
38409,1361,11.59,117.4288179465056
38410,1418,18.17,78.04072647220693
38412,4499,35.25,127.63120567375887
38413,425,13.15,32.31939163498099
38414,40,7.95,5.031446540880503
38415,1437,18.23,78.82611080636313
38416,7731,7.81,989.8847631241998
38417,481,3.04,158.2236842105263
38418,235,23.87,9.844993715961458
38419,183,14.72,12.432065217391305
38420,247,3.92,63.01020408163265
38421,38188,9.26,4123.974082073434
38422,5529,29.69,186.22431795217244
38423,5851,10.06,581.6103379721669
38424,174,12.94,13.446676970633694
38425,6413,12.82,500.2340093603744
38426,658,10.35,63.574879227053145
38427,295,7.14,41.31652661064426
38428,31,8.04,3.8557213930348264
38429,287,20.59,13.938805245264692
38430,320,11.09,28.85482416591524
38431,2978,8.49,350.7656065959953
38432,966,10.6,91.13207547169812
38433,1103,11.26,97.95737122557726
38434,650,8.15,79.75460122699386
38436,2235,19.69,113.50939563230065
38437,295,7.63,38.663171690694625
38438,274,13.88,19.740634005763688
38439,3380,33.8,100.00000000000001
38440,763,23.08,33.05892547660312
38442,950,80.12,11.857214178731901
38443,466,12.03,38.73649210307565
38444,112,4.64,24.13793103448276
38445,784,7.03,111.52204836415362
38446,567,32.31,17.548746518105848
38448,1406,7.3,192.6027397260274
38449,6076,22.83,266.14104248795445
38450,1483,19.45,76.24678663239075
38451,3403,13.65,249.30402930402929
38452,401,4.71,85.1380042462845
38453,1791,17.04,105.10563380281691
38454,2111,9.42,224.09766454352442
38455,4232,24.55,172.38289205702648
38456,491,47.6,10.315126050420167
38457,2952,18.79,157.1048430015966
38458,610,5.38,113.38289962825279
38459,942,9.94,94.76861167002012
38460,431,7.16,60.19553072625698
38462,563,5.75,97.91304347826087
38463,1717,17.83,96.29837352776221
38464,2224,12.22,181.99672667757773
38465,1088,13.13,82.86367098248286
38466,1495,7.85,190.44585987261146
38467,1463,8.21,178.1973203410475
38468,4505,16.15,278.94736842105266
38469,73,22.29,3.275011215791835
38470,342,9.26,36.933045356371494
38471,1133,15.13,74.88433575677462
38472,227,7.76,29.25257731958763
38473,1163,11.2,103.83928571428572
38474,11339,13.31,851.915852742299
38475,2500,16.8,148.8095238095238
38476,892,10.43,85.52253116011505
38478,1043,21.47,48.57941313460643
38479,2046,43.88,46.627164995442115
38480,2088,21.55,96.89095127610209
38481,1130,9.31,121.37486573576798
38483,1654,17.14,96.49941656942823
38484,2116,11.71,180.70025619128947
38485,11792,10.65,1107.2300469483569
38486,7907,8.0,988.375
38487,2063,9.75,211.5897435897436
38488,586,14.22,41.20956399437412
38489,132,7.37,17.91044776119403
38490,1934,12.61,153.37034099920697
38492,711,10.44,68.10344827586208
38494,810,13.36,60.628742514970064
38495,594,2.95,201.3559322033898
38496,1278,14.17,90.19054340155257
38497,145,2.93,49.48805460750853
38498,748,8.35,89.58083832335329
38499,1173,9.91,118.36528758829465
38500,582,5.03,115.70576540755467
38501,2153,6.75,318.962962962963
38503,2495,9.47,263.4635691657867
38504,2011,35.77,56.220296337713165
38505,786,14.47,54.3192812715964
38507,7685,13.32,576.951951951952
38508,821,8.68,94.5852534562212
38509,8148,4.77,1708.176100628931
38511,3166,11.56,273.87543252595157
38512,786,6.99,112.44635193133047
38513,286,10.99,26.023657870791627
38514,185,49.4,3.7449392712550607
38515,2174,15.87,136.9880277252678
38516,6559,6.42,1021.6510903426791
38517,7755,28.79,269.3643626259118
38518,512,23.95,21.37787056367432
38519,2885,9.63,299.58463136033225
38520,692,7.55,91.65562913907284
38521,65,7.87,8.259212198221093
38522,142,72.56,1.9570011025358323
38523,845,18.48,45.72510822510822
38524,8329,20.88,398.8984674329502
38525,461,3.85,119.74025974025973
38526,358,9.22,38.82863340563991
38527,346,64.54,5.3610164239231475
38528,1341,11.9,112.68907563025209
38529,3983,19.86,200.55387713997987
38530,2528,9.02,280.2660753880266
38531,562,8.04,69.90049751243782
38532,973,6.0,162.16666666666666
38533,767,4.34,176.72811059907835
38535,263,5.87,44.804088586030666
38536,1439,11.32,127.12014134275618
38537,7354,6.64,1107.5301204819277
38538,4991,6.35,785.9842519685039
38539,612,4.59,133.33333333333334
38540,1420,12.21,116.29811629811628
